# omega0 omegab hubble scalar_amp ns w0 wa mnu Neff alphas MWDM_inverse 
2.690937e-01 4.982589e-02 7.366964e-01 2.363036e-09 9.390893e-01 -1.062946e+00 2.730357e-01 1.090848e-01 2.779375e+00 -2.135759e-02 9.388393e-01 
2.949062e-01 4.343304e-02 6.496964e-01 2.473393e-09 9.896607e-01 -8.256250e-01 -9.232143e-02 2.830580e-01 3.594375e+00 8.696875e-03 6.602679e-01 
3.015938e-01 4.602232e-02 6.873036e-01 1.563750e-09 8.903393e-01 -1.270268e+00 -4.351786e-01 1.183259e-01 3.213125e+00 1.851339e-03 4.549107e-01 
3.224063e-01 4.243304e-02 7.282321e-01 1.919464e-09 9.415536e-01 -8.899107e-01 5.612500e-01 3.433259e-01 2.206875e+00 -9.753125e-03 1.727679e-01 
2.651563e-01 4.220089e-02 7.326250e-01 2.239821e-09 9.336250e-01 -7.024107e-01 -4.373214e-01 3.863170e-01 2.984375e+00 -1.077813e-02 3.665179e-01 
2.850313e-01 4.454911e-02 7.296250e-01 1.963393e-09 8.809107e-01 -1.182946e+00 6.266071e-01 3.031473e-01 2.499375e+00 1.114955e-02 5.611607e-01 
3.095313e-01 4.933482e-02 6.942679e-01 2.673750e-09 9.481964e-01 -9.799107e-01 1.808929e-01 6.287946e-02 3.394375e+00 7.165179e-04 1.352679e-01 
3.251562e-01 4.570089e-02 6.611607e-01 1.609821e-09 9.833393e-01 -1.134732e+00 -1.351786e-01 2.055134e-01 2.714375e+00 -1.952723e-02 7.834821e-01 
2.742188e-01 4.788839e-02 6.498036e-01 2.117679e-09 9.813036e-01 -8.979464e-01 -1.116071e-01 1.416295e-01 2.393125e+00 1.528616e-02 4.191964e-01 
2.842812e-01 4.450446e-02 6.864464e-01 1.750179e-09 9.275179e-01 -1.209196e+00 6.823214e-01 2.838616e-01 3.468125e+00 -1.374330e-02 7.455357e-02 
2.981563e-01 4.134375e-02 7.524464e-01 2.031964e-09 9.018036e-01 -1.074196e+00 -3.376786e-01 1.868304e-02 2.570625e+00 -1.520759e-02 5.218750e-01 
3.236563e-01 4.515625e-02 7.111964e-01 2.481964e-09 9.524821e-01 -7.977679e-01 2.966071e-01 4.224777e-01 3.219375e+00 -9.674107e-04 9.495536e-01 
2.767813e-01 4.776339e-02 7.563036e-01 2.249464e-09 9.341607e-01 -1.172232e+00 6.148214e-01 9.100446e-02 2.465625e+00 -6.379464e-04 7.147321e-01 
2.885313e-01 4.295982e-02 6.930893e-01 1.694464e-09 9.599821e-01 -1.105804e+00 -8.482143e-02 4.449777e-01 3.154375e+00 1.583527e-02 8.361607e-01 
3.029063e-01 4.204911e-02 6.599821e-01 2.607321e-09 9.925536e-01 -9.022321e-01 2.183929e-01 1.251562e-01 2.820625e+00 -8.545089e-03 4.330357e-02 
3.209688e-01 4.707589e-02 7.025179e-01 2.057679e-09 8.979464e-01 -8.341964e-01 -4.683929e-01 2.979241e-01 3.270625e+00 -2.439598e-02 4.799107e-01 
2.739687e-01 4.415625e-02 7.429107e-01 2.177679e-09 9.974821e-01 -1.299732e+00 8.017857e-02 2.380580e-01 2.829375e+00 -1.648884e-02 3.558036e-01 
2.822812e-01 4.795982e-02 7.233036e-01 1.950536e-09 8.841250e-01 -9.075893e-01 -4.191071e-01 2.022991e-01 3.579375e+00 9.465625e-03 2.379464e-01 
3.104688e-01 4.734375e-02 6.518393e-01 2.663036e-09 9.141250e-01 -1.026518e+00 1.080357e-01 4.369420e-01 2.433125e+00 -7.154018e-03 8.040179e-01 
3.175313e-01 4.129911e-02 6.891250e-01 1.718036e-09 9.475536e-01 -7.216964e-01 6.876786e-01 9.622768e-02 3.000625e+00 -8.941964e-04 5.959821e-01 
2.714688e-01 4.054018e-02 7.066964e-01 2.652321e-09 9.084464e-01 -1.054375e+00 -9.017857e-02 2.653795e-01 2.514375e+00 8.989732e-03 3.549107e-01 
2.806563e-01 4.893304e-02 6.668393e-01 2.141250e-09 9.871964e-01 -8.733036e-01 -4.148214e-01 5.725446e-02 3.314375e+00 -1.385313e-02 5.834821e-01 
3.114062e-01 4.395982e-02 6.908393e-01 2.046964e-09 9.449821e-01 -1.290625e+00 4.112500e-01 3.835045e-01 3.198125e+00 -2.413973e-02 9.191964e-01 
3.247813e-01 4.681696e-02 7.483750e-01 1.574464e-09 9.333036e-01 -8.015179e-01 2.494643e-01 2.035045e-01 2.616875e+00 2.729911e-03 9.687500e-02 
2.627813e-01 4.466518e-02 6.634107e-01 2.037321e-09 9.241964e-01 -1.250982e+00 6.962500e-01 2.083259e-01 3.140625e+00 -2.907589e-03 8.620536e-01 
2.868438e-01 4.925446e-02 6.765893e-01 2.127321e-09 9.055536e-01 -7.586607e-01 -9.553571e-02 3.113839e-02 2.455625e+00 -1.978348e-02 3.736607e-01 
3.060938e-01 4.074554e-02 7.379821e-01 2.469107e-09 9.951250e-01 -9.745536e-01 3.244643e-01 2.288170e-01 2.553125e+00 9.831696e-03 1.093750e-01 
3.262188e-01 4.568304e-02 7.214821e-01 1.707321e-09 9.484107e-01 -1.122946e+00 -3.837500e-01 4.325223e-01 3.266875e+00 -1.271830e-02 6.736607e-01 
2.765313e-01 4.124554e-02 7.139821e-01 2.693036e-09 9.810893e-01 -1.132589e+00 -3.553571e-02 3.875223e-01 2.689375e+00 -5.689732e-03 6.772321e-01 
2.830937e-01 4.728125e-02 6.775536e-01 1.791964e-09 9.304107e-01 -7.233036e-01 -3.644643e-01 2.798438e-01 3.510625e+00 -1.846562e-02 7.861607e-01 
3.028437e-01 4.761161e-02 6.531250e-01 2.199107e-09 8.920536e-01 -8.609821e-01 6.233929e-01 1.151116e-01 2.325625e+00 -3.859375e-03 4.013393e-01 
3.294063e-01 4.425446e-02 7.569464e-01 1.814464e-09 9.614821e-01 -1.182411e+00 1.648214e-01 9.703125e-02 3.191875e+00 1.191830e-02 2.308036e-01 
2.673437e-01 4.401339e-02 7.514821e-01 2.030893e-09 9.779821e-01 -1.037768e+00 -2.733929e-01 1.042634e-01 2.461875e+00 4.413839e-03 2.008929e-02 
2.814688e-01 4.620982e-02 6.681250e-01 1.557321e-09 9.166964e-01 -1.193125e+00 4.058929e-01 4.128348e-01 2.938125e+00 -2.128438e-02 4.647321e-01 
2.950938e-01 4.198661e-02 7.126964e-01 2.676964e-09 8.931250e-01 -7.259821e-01 5.660714e-02 2.637723e-01 2.563125e+00 -1.165670e-02 7.709821e-01 
3.230938e-01 4.846875e-02 6.798036e-01 2.205536e-09 9.563393e-01 -9.568750e-01 1.348214e-01 1.645312e-01 3.569375e+00 1.488348e-02 6.299107e-01 
2.625938e-01 4.418304e-02 7.574821e-01 1.727679e-09 9.560179e-01 -1.218839e+00 2.944643e-01 1.556920e-01 2.456875e+00 2.766518e-03 3.950893e-01 
2.785938e-01 4.669196e-02 6.427321e-01 2.236607e-09 9.171250e-01 -8.320536e-01 -4.196429e-02 5.363839e-02 2.680625e+00 -1.535402e-02 9.343750e-01 
3.050312e-01 4.807589e-02 6.869821e-01 2.071607e-09 9.863393e-01 -9.343750e-01 5.258929e-01 4.385491e-01 3.439375e+00 -1.235223e-02 1.790179e-01 
3.175938e-01 4.120089e-02 7.090536e-01 2.634107e-09 8.976250e-01 -1.019018e+00 -2.080357e-01 2.456920e-01 3.221875e+00 1.481027e-02 5.040179e-01 
2.613437e-01 4.410268e-02 6.848393e-01 2.511964e-09 9.432679e-01 -1.032411e+00 -2.037500e-01 2.209821e-03 2.634375e+00 -1.989330e-02 5.424107e-01 
2.830313e-01 4.668304e-02 7.193393e-01 1.538036e-09 9.088750e-01 -9.852679e-01 -1.823214e-01 2.087277e-01 3.438125e+00 1.378527e-02 9.022321e-01 
3.110312e-01 4.847768e-02 7.513750e-01 2.091964e-09 9.949107e-01 -8.368750e-01 3.683929e-01 2.971205e-01 2.508125e+00 -7.477679e-04 2.299107e-01 
3.137813e-01 4.029018e-02 6.509821e-01 2.128393e-09 9.232321e-01 -1.240268e+00 4.487500e-01 4.092188e-01 3.103125e+00 -1.121741e-02 4.129464e-01 
2.670313e-01 4.841518e-02 6.788393e-01 2.006250e-09 8.847679e-01 -1.233304e+00 2.901786e-01 1.476563e-01 2.728125e+00 1.133259e-02 2.933036e-01 
2.939063e-01 4.476339e-02 7.231964e-01 1.714821e-09 9.794821e-01 -1.015804e+00 6.598214e-01 4.160491e-01 3.558125e+00 -5.799554e-03 7.727679e-01 
2.982812e-01 4.536161e-02 7.434464e-01 2.584821e-09 9.619107e-01 -9.927679e-01 7.160714e-02 2.069196e-02 2.390625e+00 -2.033259e-02 7.129464e-01 
3.252813e-01 4.211161e-02 6.596607e-01 2.215179e-09 9.346964e-01 -7.104464e-01 -3.291071e-01 2.641741e-01 2.958125e+00 2.400446e-03 1.816964e-01 
2.675313e-01 4.299554e-02 7.332679e-01 1.641964e-09 9.476607e-01 -8.325893e-01 -1.833929e-01 4.096205e-01 2.716875e+00 -2.113795e-02 7.218750e-01 
2.788438e-01 4.169196e-02 6.621250e-01 2.398393e-09 9.918036e-01 -1.066161e+00 5.130357e-01 2.123437e-01 3.153125e+00 1.140580e-02 2.522321e-01 
3.032813e-01 4.990625e-02 7.207321e-01 2.541964e-09 9.041607e-01 -9.488393e-01 2.505357e-01 7.654018e-02 3.301875e+00 -8.325446e-03 8.915179e-01 
3.279688e-01 4.629018e-02 6.990893e-01 1.911964e-09 9.324464e-01 -1.150268e+00 -4.651786e-01 2.734152e-01 2.296875e+00 4.962946e-03 1.165179e-01 
2.686562e-01 4.304911e-02 6.646964e-01 1.834821e-09 9.488393e-01 -7.431250e-01 -3.301786e-01 1.701563e-01 2.700625e+00 1.524955e-02 7.441964e-01 
2.901563e-01 4.892411e-02 6.945893e-01 2.601964e-09 9.900893e-01 -1.010446e+00 5.055357e-01 4.011830e-01 3.066875e+00 -1.026563e-02 8.406250e-01 
3.042188e-01 4.125446e-02 7.567321e-01 2.333036e-09 9.199107e-01 -1.217232e+00 1.101786e-01 5.283482e-02 3.493125e+00 3.937946e-03 3.040179e-01 
3.221563e-01 4.701339e-02 7.116250e-01 1.759821e-09 9.090893e-01 -9.515179e-01 -7.303571e-02 2.710045e-01 2.484375e+00 -2.490848e-02 1.473214e-02 
2.734063e-01 4.213839e-02 7.239464e-01 1.682679e-09 9.937321e-01 -1.242946e+00 2.066071e-01 2.541295e-01 3.169375e+00 1.019777e-02 2.361607e-01 
2.891563e-01 4.873661e-02 7.432321e-01 1.855179e-09 9.020179e-01 -7.184821e-01 -4.587500e-01 1.749777e-01 2.676875e+00 2.180804e-03 4.254464e-01 
2.994688e-01 4.329911e-02 6.781964e-01 2.654464e-09 9.178750e-01 -1.107946e+00 -1.480357e-01 4.252902e-01 3.424375e+00 -1.268170e-02 9.013393e-01 
3.203437e-01 4.605804e-02 6.524821e-01 2.112321e-09 9.673750e-01 -9.429464e-01 6.255357e-01 8.256696e-02 2.308125e+00 -1.729420e-02 5.236607e-01 
2.715313e-01 4.031696e-02 7.446250e-01 2.261250e-09 9.366250e-01 -1.213482e+00 6.737500e-01 1.910491e-01 3.186875e+00 -6.019196e-03 6.968750e-01 
2.819688e-01 4.725446e-02 6.475536e-01 1.618393e-09 9.601964e-01 -7.940179e-01 1.455357e-01 3.481473e-01 2.770625e+00 1.049062e-02 9.254464e-01 
3.076562e-01 4.979018e-02 7.023036e-01 1.951607e-09 8.830536e-01 -9.847321e-01 -1.126786e-01 8.377232e-02 3.371875e+00 -1.960045e-02 3.593750e-01 
3.237813e-01 4.375446e-02 6.816250e-01 2.658750e-09 9.873036e-01 -1.110625e+00 -3.869643e-01 2.304241e-01 2.471875e+00 4.999554e-03 2.272321e-01 
2.718438e-01 4.915625e-02 6.600893e-01 1.630179e-09 9.091964e-01 -1.096696e+00 -1.791071e-01 1.609152e-01 2.784375e+00 1.210134e-02 8.031250e-01 
2.887188e-01 4.467411e-02 7.325179e-01 2.614821e-09 9.140179e-01 -8.288393e-01 5.183929e-01 2.312277e-01 2.204375e+00 5.036161e-03 2.593750e-01 
3.120938e-01 4.637946e-02 7.215893e-01 2.271964e-09 9.805536e-01 -1.296518e+00 -2.251786e-01 4.184598e-01 3.286875e+00 -6.787946e-03 2.281250e-01 
3.245938e-01 4.128125e-02 6.713393e-01 1.891607e-09 9.559107e-01 -8.856250e-01 2.741071e-01 5.564732e-02 3.145625e+00 -2.384688e-02 7.308036e-01 
2.722187e-01 4.107589e-02 7.494464e-01 1.658036e-09 9.326607e-01 -9.043750e-01 -4.780357e-01 2.493080e-01 2.915625e+00 7.818304e-03 5.683036e-01 
2.839687e-01 4.820089e-02 7.184821e-01 2.458393e-09 8.986964e-01 -1.284732e+00 2.516071e-01 7.975446e-02 3.511875e+00 -9.460268e-03 4.075893e-01 
3.089688e-01 4.531696e-02 6.847321e-01 2.211964e-09 9.971607e-01 -7.704464e-01 6.866071e-01 1.259598e-01 2.638125e+00 2.620089e-03 2.433036e-01 
3.235938e-01 4.429018e-02 6.595536e-01 2.026607e-09 9.455179e-01 -1.142768e+00 -2.910714e-02 4.188616e-01 2.398125e+00 -1.707455e-02 9.790179e-01 
2.659063e-01 4.869196e-02 7.254464e-01 2.173393e-09 9.310536e-01 -1.186161e+00 3.041071e-01 3.356920e-01 2.221875e+00 -1.806295e-02 4.879464e-01 
2.856563e-01 4.247768e-02 6.514107e-01 2.041607e-09 9.701607e-01 -8.422321e-01 4.508929e-01 3.555804e-02 2.739375e+00 -4.847768e-03 9.834821e-01 
2.969063e-01 4.308482e-02 6.851607e-01 2.545179e-09 9.635179e-01 -9.059821e-01 -4.073214e-01 3.907366e-01 3.189375e+00 7.525446e-03 5.669643e-02 
3.245313e-01 4.675446e-02 7.400179e-01 1.737321e-09 8.821964e-01 -1.096161e+00 -5.267857e-02 1.520759e-01 3.485625e+00 1.668304e-03 6.629464e-01 
2.607187e-01 4.331696e-02 7.016607e-01 2.432679e-09 9.300893e-01 -9.252679e-01 6.137500e-01 2.955134e-01 3.363125e+00 1.704911e-03 1.656250e-01 
2.934063e-01 4.524554e-02 6.813036e-01 2.315893e-09 9.804464e-01 -8.170536e-01 -2.798214e-01 1.305804e-02 2.965625e+00 1.312634e-02 9.165179e-01 
2.955938e-01 4.945982e-02 6.582679e-01 1.601250e-09 9.510893e-01 -1.002411e+00 -1.587500e-01 2.155580e-01 2.524375e+00 -2.402991e-02 4.727679e-01 
3.288437e-01 4.180804e-02 7.305893e-01 1.998750e-09 9.066250e-01 -1.289018e+00 1.626786e-01 4.140402e-01 2.750625e+00 -9.350446e-03 5.397321e-01 
2.699687e-01 4.985268e-02 7.269464e-01 2.441250e-09 9.636250e-01 -1.006696e+00 5.033929e-01 4.720982e-02 2.754375e+00 -7.703125e-03 1.236607e-01 
2.873438e-01 4.693304e-02 7.328393e-01 2.085536e-09 8.818750e-01 -1.187768e+00 -2.808929e-01 3.055580e-01 3.223125e+00 8.263393e-04 9.995536e-01 
3.092187e-01 4.178125e-02 6.515179e-01 1.659107e-09 9.303036e-01 -8.336607e-01 2.923214e-01 1.428348e-01 2.283125e+00 7.342411e-03 5.147321e-01 
3.280938e-01 4.495982e-02 6.965179e-01 2.196964e-09 9.995179e-01 -8.529464e-01 -1.341071e-01 3.658259e-01 3.535625e+00 -1.608616e-02 3.808036e-01 
2.680938e-01 4.287054e-02 7.440893e-01 2.042679e-09 9.817321e-01 -7.479464e-01 -7.678571e-03 1.870313e-01 3.019375e+00 -1.528080e-02 9.183036e-01 
2.892187e-01 4.542411e-02 6.400536e-01 1.673036e-09 8.871250e-01 -9.525893e-01 -3.944643e-01 1.086830e-01 2.768125e+00 5.758929e-05 4.308036e-01 
2.999063e-01 4.154018e-02 7.186964e-01 2.282679e-09 9.260179e-01 -1.065089e+00 5.805357e-01 3.947545e-01 2.470625e+00 1.063705e-02 2.455357e-02 
3.195313e-01 4.997768e-02 6.975893e-01 2.571964e-09 9.471250e-01 -1.246696e+00 1.241071e-01 2.545313e-01 3.416875e+00 -5.945982e-03 6.799107e-01 
2.682188e-01 4.225446e-02 7.256607e-01 2.080179e-09 9.298750e-01 -9.622321e-01 5.066071e-01 2.356473e-01 2.388125e+00 1.473705e-02 9.004464e-01 
2.912812e-01 4.259375e-02 6.507679e-01 1.650536e-09 9.606250e-01 -1.234375e+00 -1.662500e-01 3.565848e-01 3.554375e+00 4.602679e-04 3.183036e-01 
3.115938e-01 4.724554e-02 7.486964e-01 2.353393e-09 8.870179e-01 -1.147054e+00 -4.266071e-01 8.979911e-02 2.790625e+00 -1.334063e-02 6.513393e-01 
3.130313e-01 4.886161e-02 6.916964e-01 2.491607e-09 9.966250e-01 -7.693750e-01 3.983929e-01 1.657366e-01 3.064375e+00 -1.740402e-02 1.933036e-01 
2.704063e-01 4.101339e-02 7.375536e-01 2.340536e-09 9.875179e-01 -1.042054e+00 1.541071e-01 2.470982e-02 2.474375e+00 -1.562500e-05 5.584821e-01 
2.835937e-01 4.637054e-02 6.433750e-01 2.548393e-09 9.630893e-01 -8.047321e-01 4.883929e-01 4.015848e-01 3.155625e+00 -8.874554e-03 2.986607e-01 
3.123438e-01 4.322768e-02 7.043393e-01 2.060893e-09 9.007321e-01 -1.227411e+00 -3.355357e-01 2.742188e-01 3.484375e+00 -2.014955e-02 7.950893e-01 
3.134063e-01 4.964732e-02 6.938393e-01 1.776964e-09 9.127321e-01 -9.295536e-01 -1.266071e-01 1.191295e-01 2.804375e+00 1.426116e-02 9.419643e-02 
2.723438e-01 4.246875e-02 6.649107e-01 2.682321e-09 9.224821e-01 -1.059732e+00 5.408929e-01 2.810491e-01 2.599375e+00 8.074554e-03 8.450893e-01 
2.884688e-01 4.914732e-02 7.508393e-01 1.697679e-09 8.845536e-01 -1.226339e+00 3.233929e-01 1.572991e-01 3.203125e+00 -7.812946e-03 4.263393e-01 
3.097813e-01 4.451339e-02 7.253393e-01 1.936607e-09 9.922321e-01 -9.225893e-01 -3.055357e-01 3.722545e-01 2.291875e+00 5.731696e-03 1.468750e-01 
3.287813e-01 4.566518e-02 6.718750e-01 2.376964e-09 9.506607e-01 -8.058036e-01 -1.651786e-01 9.020089e-02 3.545625e+00 -1.890491e-02 5.861607e-01 
2.752812e-01 4.715625e-02 7.484821e-01 2.063036e-09 9.963036e-01 -1.148125e+00 4.637500e-01 3.019420e-01 2.819375e+00 -1.315759e-02 9.379464e-01 
2.810313e-01 4.046875e-02 7.074464e-01 2.408036e-09 8.921607e-01 -1.210268e+00 -1.844643e-01 1.994866e-01 2.955625e+00 -1.842902e-02 1.049107e-01 
3.116563e-01 4.394196e-02 6.762679e-01 1.606607e-09 9.368393e-01 -7.650893e-01 -2.358929e-01 4.337277e-01 3.519375e+00 -2.980804e-03 6.861607e-01 
3.260938e-01 4.758482e-02 6.635179e-01 2.284821e-09 9.464821e-01 -9.370536e-01 1.058929e-01 5.926339e-02 2.220625e+00 8.953125e-03 3.486607e-01 
2.622188e-01 4.064732e-02 7.316607e-01 2.369464e-09 9.195893e-01 -9.193750e-01 -2.241071e-01 1.729688e-01 2.515625e+00 -1.974688e-02 7.093750e-01 
2.937813e-01 4.916518e-02 7.114107e-01 1.530536e-09 9.595536e-01 -1.219375e+00 1.273214e-01 4.345312e-01 2.809375e+00 -9.533482e-03 8.263393e-01 
2.952188e-01 4.354911e-02 6.481964e-01 1.878750e-09 9.879464e-01 -7.318750e-01 -1.566071e-01 2.645759e-01 3.269375e+00 7.598661e-03 1.120536e-01 
3.264063e-01 4.626339e-02 6.854821e-01 2.453036e-09 9.024464e-01 -1.145982e+00 6.083929e-01 2.229911e-02 3.156875e+00 1.375446e-03 4.888393e-01 
2.769063e-01 4.459375e-02 6.987679e-01 2.237679e-09 9.547321e-01 -8.250893e-01 -5.910714e-02 3.995759e-01 3.583125e+00 -1.802634e-02 8.080357e-02 
2.917812e-01 4.731696e-02 6.555893e-01 1.660179e-09 9.982321e-01 -9.161607e-01 4.658929e-01 1.187277e-01 2.919375e+00 1.502991e-02 5.879464e-01 
3.006562e-01 4.984375e-02 7.504107e-01 2.505536e-09 8.964464e-01 -1.083839e+00 3.705357e-01 3.011384e-01 2.299375e+00 -5.872768e-03 4.531250e-01 
3.249688e-01 4.033482e-02 7.185893e-01 2.076964e-09 9.220536e-01 -1.164196e+00 -4.458929e-01 6.488839e-02 2.875625e+00 2.437054e-03 7.593750e-01 
2.719688e-01 4.579018e-02 7.188036e-01 1.879821e-09 9.093036e-01 -8.566964e-01 -3.848214e-01 4.164509e-01 2.486875e+00 1.180848e-02 2.459821e-01 
2.840938e-01 4.164732e-02 6.925536e-01 2.399464e-09 9.319107e-01 -1.205446e+00 3.276786e-01 2.822545e-01 3.596875e+00 5.475446e-03 8.941964e-01 
3.078438e-01 4.928125e-02 6.453036e-01 2.536607e-09 9.945893e-01 -1.031339e+00 -1.416071e-01 1.721652e-01 2.651875e+00 -9.862946e-03 3.406250e-01 
3.125938e-01 4.397768e-02 7.398036e-01 1.740536e-09 9.531250e-01 -7.816964e-01 6.780357e-01 6.127232e-02 3.036875e+00 -2.307813e-02 5.665179e-01 
2.759063e-01 4.216518e-02 6.880536e-01 2.067321e-09 8.860536e-01 -1.091875e+00 -4.362500e-01 3.778795e-01 2.830625e+00 3.279018e-03 9.062500e-02 
2.815313e-01 4.786161e-02 7.192321e-01 2.171250e-09 9.312679e-01 -1.294375e+00 6.748214e-01 2.730134e-01 3.395625e+00 -1.916116e-02 6.495536e-01 
3.000313e-01 4.546875e-02 7.478393e-01 1.681607e-09 9.626607e-01 -7.366964e-01 3.035714e-03 1.946652e-01 2.304375e+00 -8.069196e-03 9.808036e-01 
3.202187e-01 4.413839e-02 6.631964e-01 2.616964e-09 9.778750e-01 -9.509821e-01 2.858929e-01 7.011161e-02 2.968125e+00 1.565223e-02 4.415179e-01 
2.740938e-01 4.759375e-02 7.115179e-01 2.049107e-09 9.356607e-01 -9.322321e-01 -4.673214e-01 8.779018e-02 2.253125e+00 1.363884e-02 6.700893e-01 
2.922812e-01 4.487946e-02 7.587679e-01 1.519821e-09 9.006250e-01 -8.074107e-01 5.794643e-01 2.059152e-01 3.225625e+00 -1.140045e-02 4.334821e-01 
2.967187e-01 4.667411e-02 6.679107e-01 2.596607e-09 9.590179e-01 -1.024911e+00 3.410714e-02 4.027902e-01 2.835625e+00 -2.468884e-02 1.294643e-02 
3.155312e-01 4.160268e-02 6.749821e-01 2.142321e-09 9.955536e-01 -1.180804e+00 2.537500e-01 2.910937e-01 3.281875e+00 5.695089e-03 9.468750e-01 
2.636563e-01 4.962946e-02 6.969464e-01 1.734107e-09 9.216250e-01 -9.649107e-01 -1.876786e-01 2.832589e-02 2.818125e+00 -1.011920e-02 8.218750e-01 
2.948438e-01 4.648661e-02 6.687679e-01 2.585893e-09 9.505536e-01 -1.235446e+00 1.133929e-01 2.167634e-01 2.518125e+00 1.341920e-02 4.910714e-03 
2.968438e-01 4.340625e-02 7.550179e-01 1.973036e-09 8.909821e-01 -1.084375e+00 5.666071e-01 4.060045e-01 3.423125e+00 -1.370089e-03 4.808036e-01 
3.155938e-01 4.184375e-02 7.235179e-01 2.372679e-09 9.997321e-01 -7.383036e-01 -2.069643e-01 2.324330e-01 2.903125e+00 -2.245580e-02 5.656250e-01 
2.726562e-01 4.361161e-02 7.527679e-01 1.930179e-09 9.731607e-01 -1.091339e+00 4.841071e-01 2.187723e-01 3.499375e+00 -2.025938e-02 2.647321e-01 
2.878438e-01 4.103125e-02 6.959821e-01 2.509821e-09 9.373750e-01 -8.106250e-01 -3.044643e-01 4.397545e-01 3.143125e+00 1.272366e-02 7.272321e-01 
3.024688e-01 4.501339e-02 6.522679e-01 1.628036e-09 8.947321e-01 -1.215089e+00 3.287500e-01 2.621652e-01 2.369375e+00 4.926339e-03 1.691964e-01 
3.265938e-01 4.949554e-02 7.071250e-01 2.265536e-09 9.584821e-01 -9.740179e-01 -6.446429e-02 3.354911e-02 2.746875e+00 -7.373661e-03 9.674107e-01 
2.725313e-01 4.027232e-02 7.164464e-01 2.217321e-09 9.087679e-01 -1.070446e+00 1.803571e-02 2.215848e-01 3.551875e+00 1.510313e-02 3.790179e-01 
2.849062e-01 4.575446e-02 6.761607e-01 2.007321e-09 9.979107e-01 -9.247321e-01 1.562500e-01 3.762723e-01 2.423125e+00 -4.737946e-03 3.080357e-02 
3.065313e-01 4.978125e-02 7.321964e-01 1.768393e-09 9.184107e-01 -1.281518e+00 -3.366071e-01 2.472991e-01 3.096875e+00 -1.582991e-02 6.165179e-01 
3.225312e-01 4.454018e-02 6.688750e-01 2.428393e-09 9.412321e-01 -7.243750e-01 4.133929e-01 8.216518e-02 2.815625e+00 -1.254464e-04 9.477679e-01 
2.654688e-01 4.217411e-02 7.265179e-01 1.729821e-09 9.142321e-01 -8.743750e-01 6.555357e-01 2.268080e-01 3.411875e+00 3.535268e-03 7.665179e-01 
2.829687e-01 4.400446e-02 7.531964e-01 2.605179e-09 9.535536e-01 -1.171161e+00 -4.501786e-01 1.854241e-01 2.789375e+00 -1.886830e-02 5.575893e-01 
3.119688e-01 4.529018e-02 6.489464e-01 1.922679e-09 9.898750e-01 -1.115446e+00 -4.517857e-02 1.010491e-01 3.074375e+00 1.316295e-02 4.955357e-02 
3.184688e-01 4.854911e-02 6.817321e-01 2.124107e-09 8.990179e-01 -7.613393e-01 2.226786e-01 4.132366e-01 2.273125e+00 -1.000938e-02 3.379464e-01 
2.664063e-01 4.954018e-02 6.417679e-01 2.223750e-09 9.656607e-01 -9.633036e-01 2.751786e-01 2.581473e-01 2.659375e+00 -1.674509e-02 1.852679e-01 
2.869687e-01 4.613839e-02 7.560893e-01 1.979464e-09 9.138036e-01 -8.020536e-01 -4.930357e-01 1.078795e-01 3.463125e+00 -1.323080e-02 4.156250e-01 
2.988438e-01 4.062054e-02 7.293036e-01 1.649464e-09 9.905179e-01 -1.160446e+00 7.482143e-02 1.653348e-01 2.491875e+00 1.158884e-02 5.968750e-01 
3.134688e-01 4.334375e-02 6.946964e-01 2.595536e-09 8.951607e-01 -1.055446e+00 6.191071e-01 3.798884e-01 3.228125e+00 -2.138839e-03 8.834821e-01 
2.630938e-01 4.028125e-02 6.748750e-01 2.024464e-09 9.442321e-01 -9.220536e-01 1.423214e-01 3.513616e-01 2.859375e+00 -8.142411e-03 4.017857e-03 
2.844687e-01 4.419196e-02 7.146250e-01 2.429464e-09 8.922679e-01 -1.149732e+00 4.980357e-01 8.578125e-02 2.496875e+00 -2.080848e-02 9.593750e-01 
2.952812e-01 4.952232e-02 6.511964e-01 1.784464e-09 9.837679e-01 -1.232768e+00 -2.005357e-01 2.943080e-01 2.988125e+00 9.868304e-03 7.138393e-01 
3.273437e-01 4.639732e-02 7.523393e-01 2.218393e-09 9.331964e-01 -7.511607e-01 -1.169643e-01 1.970759e-01 3.505625e+00 6.066964e-04 4.674107e-01 
2.631562e-01 4.855804e-02 6.897679e-01 1.722321e-09 9.675893e-01 -1.275089e+00 -3.601786e-01 2.481027e-01 2.590625e+00 -5.250446e-03 5.406250e-01 
2.871563e-01 4.503125e-02 6.644821e-01 2.633036e-09 8.838036e-01 -9.375893e-01 1.819643e-01 3.690402e-01 3.033125e+00 9.392411e-03 1.772321e-01 
3.117188e-01 4.368304e-02 7.041250e-01 2.214107e-09 9.828036e-01 -1.130446e+00 6.105357e-01 3.194196e-02 3.380625e+00 -1.986607e-04 8.897321e-01 
3.252188e-01 4.230804e-02 7.428036e-01 1.836964e-09 9.139107e-01 -7.800893e-01 -1.694643e-01 1.986830e-01 2.381875e+00 -1.733080e-02 4.361607e-01 
2.620938e-01 4.957589e-02 6.654464e-01 2.104821e-09 9.725179e-01 -1.208125e+00 6.416071e-01 3.284598e-01 3.205625e+00 -5.030804e-03 4.593750e-01 
