# omega0 omegab hubble scalar_amp ns w0 wa mnu Neff alphas 
2.855000e-01 4.979231e-02 6.896154e-01 1.770769e-09 9.730128e-01 -1.024103e+00 -6.903846e-01 6.634615e-02 2.768462e+00 2.546154e-02 
3.157308e-01 4.553077e-02 6.514103e-01 2.472308e-09 9.917308e-01 -1.110256e+00 2.884615e-02 1.173462e-01 2.728974e+00 -5.461538e-03 
3.203462e-01 4.865385e-02 7.267949e-01 2.021026e-09 9.594231e-01 -5.871795e-01 -1.673077e-01 1.374231e-01 3.558205e+00 -2.361538e-02 
2.765000e-01 4.679231e-02 6.837179e-01 2.382051e-09 9.995513e-01 -1.071282e+00 -6.865385e-01 9.634615e-02 2.822308e+00 2.361538e-02 
3.129615e-01 5.036154e-02 6.550000e-01 2.033333e-09 9.680128e-01 -7.184615e-01 -2.019231e-01 1.245000e-01 3.687436e+00 -2.192308e-02 
3.305000e-01 4.728462e-02 7.255128e-01 1.822051e-09 9.557051e-01 -1.015897e+00 7.115385e-02 6.911538e-02 2.380769e+00 -5.153846e-03 
2.725769e-01 4.900769e-02 6.844872e-01 2.004615e-09 9.519872e-01 -8.292308e-01 2.673077e-01 1.339615e-01 3.694615e+00 -1.023077e-02 
2.915000e-01 4.670000e-02 7.198718e-01 2.279487e-09 9.937821e-01 -1.290769e+00 -7.500000e-02 1.120385e-01 2.384359e+00 -6.923077e-04 
3.475769e-01 4.802308e-02 6.416667e-01 1.930769e-09 9.745513e-01 -6.405128e-01 -7.173077e-01 8.273077e-02 2.818718e+00 1.130769e-02 
2.746538e-01 5.083846e-02 7.091026e-01 2.127692e-09 9.627564e-01 -1.262051e+00 -4.519231e-01 8.573077e-02 2.606923e+00 -2.384615e-03 
3.009615e-01 4.559231e-02 6.624359e-01 2.447692e-09 9.858333e-01 -7.923077e-01 -5.865385e-01 1.247308e-01 3.360769e+00 2.638462e-02 
3.452692e-01 4.720769e-02 7.019231e-01 1.733846e-09 9.809615e-01 -6.384615e-01 9.038462e-02 9.611538e-02 3.141795e+00 -2.638462e-02 
2.732692e-01 5.059231e-02 7.219231e-01 2.074359e-09 9.658333e-01 -5.030769e-01 -1.634615e-01 1.111154e-01 3.296154e+00 -2.538462e-03 
3.062692e-01 4.522308e-02 6.591026e-01 1.824103e-09 9.746795e-01 -1.011795e+00 4.423077e-02 1.318846e-01 2.581795e+00 2.500000e-02 
3.408846e-01 4.742308e-02 6.921795e-01 2.365641e-09 9.867308e-01 -1.097949e+00 -9.019231e-01 6.542308e-02 2.897692e+00 -1.946154e-02 
2.878077e-01 5.082308e-02 7.073077e-01 2.429231e-09 9.773718e-01 -8.066667e-01 -4.480769e-01 7.811538e-02 3.177692e+00 -2.653846e-02 
3.090385e-01 4.643846e-02 6.855128e-01 1.980000e-09 9.595513e-01 -5.707692e-01 1.288462e-01 1.355769e-01 3.561795e+00 2.161538e-02 
3.263462e-01 4.702308e-02 6.475641e-01 1.871282e-09 9.877564e-01 -1.284615e+00 -6.711538e-01 9.657692e-02 2.484872e+00 3.923077e-03 
2.647308e-01 4.830000e-02 6.747436e-01 1.828205e-09 9.732692e-01 -5.358974e-01 -7.634615e-01 1.030385e-01 2.510000e+00 2.130769e-02 
3.092692e-01 4.694615e-02 6.696154e-01 1.990256e-09 9.645513e-01 -1.171795e+00 2.288462e-01 1.473462e-01 3.087949e+00 -2.776923e-02 
3.288846e-01 4.951538e-02 7.380769e-01 2.439487e-09 9.835256e-01 -8.723077e-01 -2.788462e-01 6.842308e-02 3.339231e+00 5.153846e-03 
2.735000e-01 4.808462e-02 6.911538e-01 2.353333e-09 9.777564e-01 -1.175897e+00 3.750000e-01 1.226538e-01 3.540256e+00 -2.330769e-02 
2.977308e-01 4.931538e-02 6.483333e-01 1.815897e-09 9.913462e-01 -8.579487e-01 -8.903846e-01 1.157308e-01 2.689487e+00 1.823077e-02 
3.457308e-01 4.690000e-02 7.388462e-01 2.078462e-09 9.525000e-01 -6.179487e-01 -5.576923e-02 8.180769e-02 2.994615e+00 5.000000e-03 
2.619615e-01 4.954615e-02 7.278205e-01 2.117436e-09 9.681410e-01 -7.082051e-01 -6.519231e-01 8.226923e-02 2.427436e+00 1.007692e-02 
3.113462e-01 4.659231e-02 6.829487e-01 1.719487e-09 9.549359e-01 -1.128718e+00 2.500000e-02 1.332692e-01 3.500769e+00 9.000000e-03 
3.374231e-01 4.836154e-02 6.621795e-01 2.488718e-09 9.926282e-01 -7.964103e-01 -3.634615e-01 1.187308e-01 3.120256e+00 -2.500000e-02 
2.684231e-01 5.097692e-02 7.108974e-01 2.016923e-09 9.953205e-01 -8.189744e-01 -4.596154e-01 8.896154e-02 3.192051e+00 1.838462e-02 
3.185000e-01 4.700769e-02 6.716667e-01 1.793333e-09 9.500641e-01 -7.164103e-01 -5.788462e-01 9.011538e-02 2.675128e+00 -2.130769e-02 
3.341923e-01 4.605385e-02 6.862821e-01 2.334872e-09 9.772436e-01 -1.292821e+00 3.134615e-01 1.268077e-01 3.378718e+00 6.692308e-03 
2.723462e-01 4.950000e-02 6.547436e-01 2.090769e-09 9.510897e-01 -1.081538e+00 -3.557692e-01 1.122692e-01 3.044872e+00 2.853846e-02 
3.076538e-01 4.517692e-02 7.206410e-01 1.801538e-09 9.713462e-01 -8.435897e-01 1.173077e-01 1.291154e-01 3.525897e+00 -2.115385e-02 
3.480385e-01 4.843846e-02 6.798718e-01 2.242564e-09 9.985256e-01 -6.917949e-01 -7.211538e-01 8.688462e-02 2.452564e+00 1.153846e-03 
2.894231e-01 4.663846e-02 7.373077e-01 2.160513e-09 9.968590e-01 -9.830769e-01 -2.673077e-01 1.115769e-01 3.529487e+00 -2.730769e-02 
2.928846e-01 4.993077e-02 6.993590e-01 1.705128e-09 9.591667e-01 -6.487179e-01 1.711538e-01 8.019231e-02 2.531538e+00 -1.153846e-03 
3.362692e-01 4.716154e-02 6.544872e-01 2.421026e-09 9.676282e-01 -1.130769e+00 -5.673077e-01 1.205769e-01 2.879744e+00 2.453846e-02 
2.645000e-01 4.797692e-02 6.703846e-01 2.297949e-09 9.795513e-01 -1.132821e+00 -8.634615e-01 6.773077e-02 2.843846e+00 -9.461538e-03 
3.173462e-01 4.651538e-02 6.914103e-01 1.740000e-09 9.530128e-01 -6.897436e-01 -4.019231e-01 1.346538e-01 2.456154e+00 1.530769e-02 
3.378846e-01 5.019231e-02 7.224359e-01 2.203590e-09 9.853205e-01 -9.728205e-01 3.826923e-01 1.198846e-01 3.432564e+00 -1.469231e-02 
2.776538e-01 4.523846e-02 6.816667e-01 2.312308e-09 9.762179e-01 -5.194872e-01 -1.346154e-02 9.819231e-02 2.362821e+00 -1.130769e-02 
3.011923e-01 5.085385e-02 7.160256e-01 2.076410e-09 9.621154e-01 -8.005128e-01 -7.942308e-01 6.473077e-02 3.411026e+00 1.161538e-02 
3.360385e-01 4.886923e-02 6.603846e-01 1.947179e-09 9.883974e-01 -1.260000e+00 1.442308e-01 1.478077e-01 3.105897e+00 -2.230769e-03 
2.818077e-01 4.519231e-02 6.821795e-01 2.062051e-09 9.827564e-01 -1.239487e+00 -2.865385e-01 1.037308e-01 3.601282e+00 2.223077e-02 
3.175769e-01 4.885385e-02 6.657692e-01 1.723590e-09 9.910897e-01 -6.712821e-01 -5.019231e-01 7.742308e-02 2.556667e+00 -1.930769e-02 
3.270385e-01 4.934615e-02 7.232051e-01 2.466154e-09 9.555769e-01 -7.820513e-01 5.576923e-02 1.388077e-01 2.872564e+00 -7.461538e-03 
2.811154e-01 4.916154e-02 6.534615e-01 1.938974e-09 9.781410e-01 -9.543590e-01 -9.673077e-01 1.279615e-01 3.210000e+00 -2.976923e-02 
2.963462e-01 4.788462e-02 7.396154e-01 2.035385e-09 9.562179e-01 -1.069231e+00 4.826923e-01 9.265385e-02 3.479231e+00 2.307692e-04 
3.208077e-01 4.531538e-02 6.739744e-01 2.338974e-09 9.891667e-01 -7.307692e-01 -2.519231e-01 8.965385e-02 2.502821e+00 2.346154e-02 
2.617308e-01 4.759231e-02 6.998718e-01 2.273333e-09 9.614744e-01 -7.635897e-01 -4.096154e-01 1.418077e-01 3.576154e+00 2.238462e-02 
3.115769e-01 4.597692e-02 6.567949e-01 2.125641e-09 9.864744e-01 -8.497436e-01 -9.326923e-01 9.334615e-02 2.567436e+00 -2.484615e-02 
3.291154e-01 5.076154e-02 7.301282e-01 1.744103e-09 9.722436e-01 -1.048718e+00 1.403846e-01 7.903846e-02 3.131026e+00 2.846154e-03 
2.718846e-01 4.983846e-02 6.839744e-01 1.785128e-09 9.760897e-01 -6.548718e-01 -6.788462e-01 1.431923e-01 3.457692e+00 4.230769e-03 
3.067308e-01 4.831538e-02 6.573077e-01 2.189231e-09 9.894231e-01 -1.196410e+00 1.365385e-01 8.873077e-02 2.305385e+00 1.884615e-02 
3.201154e-01 4.600769e-02 7.293590e-01 2.267179e-09 9.526282e-01 -9.174359e-01 -1.173077e-01 9.242308e-02 3.127436e+00 -2.900000e-02 
2.804231e-01 4.877692e-02 6.903846e-01 1.789231e-09 9.940385e-01 -8.600000e-01 2.711538e-01 1.251923e-01 3.604872e+00 -1.407692e-02 
3.134231e-01 5.057692e-02 7.083333e-01 2.398462e-09 9.666026e-01 -6.569231e-01 -6.288462e-01 1.175769e-01 2.316154e+00 1.115385e-02 
3.406538e-01 4.510000e-02 6.578205e-01 1.969744e-09 9.672436e-01 -1.075385e+00 -4.711538e-01 6.242308e-02 2.825897e+00 -7.615385e-03 
2.806538e-01 4.883846e-02 7.152564e-01 2.082564e-09 9.848077e-01 -7.102564e-01 2.942308e-01 6.011538e-02 2.366410e+00 3.615385e-03 
3.187308e-01 4.503846e-02 7.006410e-01 2.468205e-09 9.775000e-01 -9.564103e-01 -7.115385e-02 1.358077e-01 3.400256e+00 -2.376923e-02 
3.215000e-01 4.977692e-02 6.429487e-01 1.908205e-09 9.613462e-01 -1.108205e+00 -9.788462e-01 1.081154e-01 3.184872e+00 1.300000e-02 
2.668077e-01 4.850000e-02 7.275641e-01 2.496923e-09 9.601923e-01 -1.054872e+00 -2.826923e-01 1.000385e-01 3.249487e+00 -1.223077e-02 
3.189615e-01 4.534615e-02 6.955128e-01 1.797436e-09 9.875000e-01 -8.805128e-01 -9.403846e-01 1.311923e-01 2.865385e+00 1.915385e-02 
3.238077e-01 5.010000e-02 6.498718e-01 1.986154e-09 9.782692e-01 -7.020513e-01 3.903846e-01 7.050000e-02 2.431026e+00 5.384615e-04 
2.868846e-01 4.990000e-02 6.767949e-01 2.306154e-09 9.896795e-01 -9.358974e-01 5.192308e-02 6.265385e-02 3.680256e+00 1.053846e-02 
2.970385e-01 4.796154e-02 7.357692e-01 1.889744e-09 9.740385e-01 -5.051282e-01 -3.269231e-02 1.196538e-01 2.387949e+00 2.692308e-03 
3.441154e-01 4.608462e-02 6.465385e-01 2.092821e-09 9.650641e-01 -1.167692e+00 -6.365385e-01 1.337308e-01 3.098718e+00 -1.253846e-02 
2.601154e-01 5.023846e-02 7.211538e-01 1.914359e-09 9.726282e-01 -1.007692e+00 2.826923e-01 6.611538e-02 3.116667e+00 -3.923077e-03 
3.191923e-01 4.674615e-02 6.488462e-01 2.094872e-09 9.978846e-01 -1.198462e+00 -7.903846e-01 1.097308e-01 3.364359e+00 -1.238462e-02 
3.247308e-01 4.713077e-02 6.980769e-01 2.361538e-09 9.622436e-01 -5.071795e-01 -6.730769e-02 1.293462e-01 2.538718e+00 2.069231e-02 
2.843462e-01 4.594615e-02 7.170513e-01 1.844615e-09 9.592949e-01 -9.215385e-01 4.173077e-01 1.413462e-01 2.667949e+00 6.384615e-03 
3.069615e-01 4.876154e-02 6.926923e-01 2.055897e-09 9.880128e-01 -5.482051e-01 -9.365385e-01 7.119231e-02 2.965897e+00 2.607692e-02 
3.254231e-01 4.943846e-02 6.560256e-01 2.425128e-09 9.768590e-01 -1.298974e+00 -2.288462e-01 1.148077e-01 3.428974e+00 -1.500000e-02 
2.783462e-01 4.688462e-02 7.201282e-01 2.178974e-09 9.598077e-01 -5.851282e-01 -9.173077e-01 8.457692e-02 3.145385e+00 2.300000e-02 
3.030385e-01 4.705385e-02 6.875641e-01 2.332821e-09 9.705769e-01 -9.420513e-01 4.250000e-01 1.443462e-01 2.319744e+00 -1.207692e-02 
3.242692e-01 5.046923e-02 6.606410e-01 1.928718e-09 9.939103e-01 -1.206667e+00 -3.365385e-01 9.311538e-02 3.572564e+00 3.769231e-03 
2.808846e-01 4.920769e-02 6.508974e-01 2.271282e-09 9.983974e-01 -8.866667e-01 1.923077e-03 6.080769e-02 2.736154e+00 -8.846154e-03 
3.150385e-01 4.833077e-02 6.860256e-01 1.805641e-09 9.504487e-01 -1.294872e+00 -6.326923e-01 1.270385e-01 2.815128e+00 -1.346154e-02 
3.233462e-01 4.662308e-02 7.342308e-01 2.172821e-09 9.725000e-01 -5.400000e-01 -3.942308e-01 1.005000e-01 3.622821e+00 2.376923e-02 
2.698077e-01 4.625385e-02 7.229487e-01 1.953333e-09 9.808333e-01 -6.158974e-01 -5.826923e-01 1.134231e-01 3.698205e+00 -2.307692e-04 
3.016538e-01 4.945385e-02 6.644872e-01 1.971795e-09 9.541667e-01 -9.092308e-01 2.403846e-01 1.265769e-01 2.341282e+00 -1.823077e-02 
3.425000e-01 4.814615e-02 6.824359e-01 2.460000e-09 9.948077e-01 -1.136923e+00 -2.980769e-01 7.511538e-02 2.922821e+00 1.853846e-02 
2.785769e-01 4.548462e-02 6.947436e-01 2.324615e-09 9.564744e-01 -8.517949e-01 8.269231e-02 8.296154e-02 3.626410e+00 -7.692308e-05 
3.051154e-01 5.096154e-02 6.506410e-01 2.205641e-09 9.890385e-01 -5.728205e-01 -6.403846e-01 1.002692e-01 2.786410e+00 -1.669231e-02 
3.219615e-01 4.765385e-02 7.329487e-01 1.709231e-09 9.769872e-01 -1.145128e+00 -3.096154e-01 1.277308e-01 2.499231e+00 1.576923e-02 
2.774231e-01 4.722308e-02 6.447436e-01 1.830256e-09 9.560897e-01 -7.574359e-01 -4.211538e-01 1.408846e-01 3.016154e+00 1.100000e-02 
2.938077e-01 5.053077e-02 7.014103e-01 2.314359e-09 9.950641e-01 -1.153333e+00 -8.711538e-01 9.750000e-02 2.463333e+00 1.307692e-03 
3.245000e-01 4.542308e-02 7.234615e-01 2.199487e-09 9.823718e-01 -8.558974e-01 4.596154e-01 8.388462e-02 3.385897e+00 -1.100000e-02 
2.850385e-01 4.940769e-02 6.967949e-01 2.445641e-09 9.794231e-01 -1.278462e+00 3.326923e-01 7.234615e-02 2.908462e+00 7.692308e-05 
3.104231e-01 4.636154e-02 6.593590e-01 2.215897e-09 9.586538e-01 -6.282051e-01 -8.980769e-01 1.021154e-01 2.448974e+00 1.269231e-02 
3.268077e-01 4.866923e-02 7.103846e-01 1.713333e-09 9.839103e-01 -9.707692e-01 -3.480769e-01 1.489615e-01 3.490000e+00 -1.423077e-02 
2.638077e-01 4.622308e-02 6.557692e-01 2.131795e-09 9.850641e-01 -6.323077e-01 -9.711538e-01 9.980769e-02 3.202821e+00 8.461538e-04 
2.942692e-01 4.880769e-02 7.139744e-01 1.768718e-09 9.798077e-01 -1.120513e+00 3.250000e-01 7.765385e-02 2.513590e+00 -2.453846e-02 
3.450385e-01 5.025385e-02 7.001282e-01 2.293846e-09 9.641667e-01 -9.851282e-01 -1.211538e-01 1.330385e-01 3.511538e+00 2.146154e-02 
2.755769e-01 4.823846e-02 6.450000e-01 2.176923e-09 9.791667e-01 -5.441026e-01 1.519231e-01 1.288846e-01 3.565385e+00 2.076923e-03 
3.194231e-01 4.606923e-02 7.296154e-01 1.727692e-09 9.923718e-01 -8.107692e-01 -5.557692e-01 1.046538e-01 2.599744e+00 -1.653846e-02 
3.307308e-01 5.037692e-02 6.937179e-01 2.462051e-09 9.581410e-01 -1.208718e+00 -3.980769e-01 8.619231e-02 2.840256e+00 1.284615e-02 
2.845769e-01 4.963846e-02 7.352564e-01 2.402564e-09 9.966026e-01 -8.989744e-01 -5.961538e-02 1.039615e-01 2.714615e+00 1.961538e-02 
3.048846e-01 4.588462e-02 6.762821e-01 1.758462e-09 9.699359e-01 -6.979487e-01 -8.865385e-01 1.371923e-01 3.414615e+00 -1.284615e-02 
3.210385e-01 4.840769e-02 6.467949e-01 2.187179e-09 9.537821e-01 -1.173846e+00 4.019231e-01 7.003846e-02 3.026923e+00 -5.615385e-03 
2.642692e-01 4.550000e-02 7.111538e-01 2.248718e-09 9.712179e-01 -1.247692e+00 -5.192308e-02 7.603846e-02 2.969487e+00 -1.776923e-02 
3.081154e-01 4.800769e-02 6.439744e-01 2.148205e-09 9.941667e-01 -6.651282e-01 3.788462e-01 1.305000e-01 2.664359e+00 1.361538e-02 
3.395000e-01 4.970000e-02 7.057692e-01 1.834359e-09 9.548077e-01 -9.153846e-01 -7.596154e-01 1.180385e-01 3.533077e+00 3.307692e-03 
2.751154e-01 4.740769e-02 7.367949e-01 2.316410e-09 9.758333e-01 -1.169744e+00 -3.711538e-01 6.680769e-02 2.693077e+00 1.869231e-02 
2.917308e-01 4.596154e-02 6.519231e-01 1.863077e-09 9.568590e-01 -6.835897e-01 3.519231e-01 1.201154e-01 3.070000e+00 -1.607692e-02 
3.443462e-01 5.093077e-02 6.832051e-01 2.064103e-09 9.909615e-01 -7.697436e-01 -9.211538e-01 1.088077e-01 3.357179e+00 -8.384615e-03 
2.871154e-01 4.908462e-02 6.773077e-01 1.703077e-09 9.573718e-01 -1.100000e+00 3.980769e-01 1.092692e-01 2.833077e+00 2.023077e-02 
3.106538e-01 4.817692e-02 7.314103e-01 2.498974e-09 9.786538e-01 -1.022051e+00 -6.942308e-01 1.422692e-01 2.535128e+00 -5.307692e-03 
3.231154e-01 4.645385e-02 6.411538e-01 2.080513e-09 9.973718e-01 -7.287179e-01 -2.442308e-01 7.165385e-02 3.267436e+00 -1.976923e-02 
2.797308e-01 4.580769e-02 6.806410e-01 1.848718e-09 9.977564e-01 -1.118462e+00 -1.557692e-01 9.103846e-02 2.764872e+00 -2.253846e-02 
3.039615e-01 5.073077e-02 6.691026e-01 2.427179e-09 9.759615e-01 -8.456410e-01 2.250000e-01 1.487308e-01 3.263846e+00 -6.076923e-03 
3.473462e-01 4.739231e-02 7.157692e-01 2.043590e-09 9.625000e-01 -7.615385e-01 -9.903846e-01 8.711538e-02 2.811538e+00 1.900000e-02 
2.658846e-01 4.917692e-02 6.801282e-01 2.224103e-09 9.603205e-01 -1.249744e+00 4.365385e-01 1.238077e-01 2.671538e+00 2.230769e-03 
3.095000e-01 4.591538e-02 6.470513e-01 1.879487e-09 9.905769e-01 -9.071795e-01 -7.865385e-01 8.757692e-02 3.321282e+00 2.684615e-02 
3.358077e-01 4.806923e-02 7.385897e-01 2.269231e-09 9.830128e-01 -5.523077e-01 -3.326923e-01 1.011923e-01 2.980256e+00 -2.684615e-02 
2.626538e-01 4.753077e-02 7.070513e-01 1.754359e-09 9.807051e-01 -8.312821e-01 -2.596154e-01 1.425000e-01 2.635641e+00 2.392308e-02 
2.988846e-01 4.623846e-02 6.585897e-01 2.109231e-09 9.616026e-01 -1.276410e+00 -7.519231e-01 8.526923e-02 3.393077e+00 -2.084615e-02 
3.367308e-01 5.086923e-02 6.934615e-01 2.455897e-09 9.892949e-01 -6.056410e-01 1.019231e-01 1.041923e-01 2.851026e+00 -3.461538e-03 
2.633462e-01 4.997692e-02 6.537179e-01 2.435385e-09 9.748077e-01 -1.112308e+00 -4.326923e-01 1.090385e-01 3.418205e+00 1.192308e-02 
3.198846e-01 4.680769e-02 7.355128e-01 1.836410e-09 9.659615e-01 -6.528205e-01 -5.942308e-01 1.485000e-01 3.195641e+00 9.769231e-03 
3.418077e-01 4.816154e-02 6.952564e-01 2.162564e-09 9.949359e-01 -9.482051e-01 3.711538e-01 7.534615e-02 2.409487e+00 -1.392308e-02 
2.691154e-01 4.586923e-02 6.452564e-01 2.039487e-09 9.960897e-01 -1.056923e+00 -3.134615e-01 1.295769e-01 2.886923e+00 7.615385e-03 
3.138846e-01 4.985385e-02 7.303846e-01 1.951282e-09 9.508333e-01 -9.789744e-01 -5.750000e-01 1.048846e-01 2.423846e+00 1.746154e-02 
3.464231e-01 4.794615e-02 6.878205e-01 2.345128e-09 9.812179e-01 -6.241026e-01 5.961538e-02 6.888462e-02 3.518718e+00 -2.069231e-02 
2.864231e-01 4.711538e-02 7.360256e-01 2.386154e-09 9.590385e-01 -9.010256e-01 2.326923e-01 1.065000e-01 2.861795e+00 2.438462e-02 
2.935769e-01 5.063846e-02 6.493590e-01 1.916410e-09 9.819872e-01 -6.138462e-01 -5.403846e-01 8.596154e-02 3.522308e+00 7.923077e-03 
3.491923e-01 4.677692e-02 6.880769e-01 2.088718e-09 9.936538e-01 -1.141026e+00 -3.865385e-01 1.261154e-01 2.678718e+00 -2.946154e-02 
2.873462e-01 4.577692e-02 7.350000e-01 2.320513e-09 9.698077e-01 -5.810256e-01 -2.884615e-02 6.380769e-02 2.937179e+00 1.461538e-03 
2.975000e-01 5.090000e-02 6.803846e-01 1.799487e-09 9.651923e-01 -1.161538e+00 4.211538e-01 1.058077e-01 3.299744e+00 -1.684615e-02 
3.284231e-01 4.771538e-02 6.462821e-01 2.228205e-09 9.959615e-01 -8.846154e-01 -6.596154e-01 1.468846e-01 2.743333e+00 1.330769e-02 
2.610385e-01 4.640769e-02 6.598718e-01 2.254872e-09 9.587821e-01 -9.666667e-01 -3.596154e-01 1.104231e-01 2.370000e+00 -3.000000e-03 
3.127308e-01 5.026923e-02 7.191026e-01 1.982051e-09 9.882692e-01 -6.015385e-01 1.596154e-01 6.519231e-02 3.123846e+00 -1.623077e-02 
3.411154e-01 4.710000e-02 6.785897e-01 1.949231e-09 9.805769e-01 -1.124615e+00 -5.288462e-01 1.383462e-01 3.658718e+00 2.253846e-02 
2.859615e-01 4.996154e-02 6.842308e-01 1.955385e-09 9.719872e-01 -1.264103e+00 -4.442308e-01 7.396154e-02 3.425385e+00 -2.700000e-02 
2.993462e-01 4.819231e-02 6.460256e-01 2.057949e-09 9.563462e-01 -7.738462e-01 3.173077e-01 1.210385e-01 2.391538e+00 2.423077e-02 
3.300385e-01 4.505385e-02 7.244872e-01 2.240513e-09 9.991667e-01 -7.205128e-01 -5.519231e-01 1.171154e-01 3.062821e+00 4.076923e-03 
2.654231e-01 4.825385e-02 7.114103e-01 2.310256e-09 9.900641e-01 -6.610256e-01 -1.250000e-01 1.461923e-01 2.520769e+00 3.846154e-04 
3.085769e-01 5.054615e-02 6.626923e-01 1.961538e-09 9.531410e-01 -8.928205e-01 1.730769e-02 6.334615e-02 2.807949e+00 2.330769e-02 
3.489615e-01 4.516154e-02 6.996154e-01 2.000513e-09 9.813462e-01 -1.036410e+00 -5.634615e-01 9.865385e-02 3.515128e+00 -1.715385e-02 
2.728077e-01 4.686923e-02 7.016667e-01 2.006667e-09 9.962179e-01 -8.743590e-01 -9.480769e-01 1.323462e-01 2.624872e+00 -1.269231e-02 
2.931154e-01 5.039231e-02 7.106410e-01 2.457949e-09 9.503205e-01 -6.692308e-01 -4.807692e-02 7.950000e-02 2.868974e+00 3.461538e-03 
3.436538e-01 4.828462e-02 6.706410e-01 1.807692e-09 9.822436e-01 -1.038462e+00 4.403846e-01 1.062692e-01 3.644359e+00 1.146154e-02 
2.848077e-01 4.646923e-02 7.147436e-01 1.975897e-09 9.540385e-01 -1.093846e+00 -7.403846e-01 7.626923e-02 2.560256e+00 -6.692308e-03 
3.005000e-01 5.080769e-02 6.414103e-01 1.772821e-09 9.931410e-01 -9.051282e-01 -2.057692e-01 1.284231e-01 3.012564e+00 -1.376923e-02 
3.311923e-01 4.745385e-02 7.050000e-01 2.492821e-09 9.790385e-01 -7.143590e-01 3.596154e-01 1.145769e-01 3.504359e+00 1.638462e-02 
2.714231e-01 4.760769e-02 6.539744e-01 1.776923e-09 9.803205e-01 -7.779487e-01 -8.269231e-02 1.101923e-01 3.439744e+00 2.961538e-02 
2.951923e-01 5.030000e-02 7.298718e-01 2.222051e-09 9.846795e-01 -7.492308e-01 -6.211538e-01 1.471154e-01 2.991026e+00 -2.576923e-02 
3.438846e-01 4.639231e-02 7.026923e-01 2.343077e-09 9.639103e-01 -1.192308e+00 1.480769e-01 7.211538e-02 2.718205e+00 4.538462e-03 
2.815769e-01 4.743846e-02 6.406410e-01 2.018974e-09 9.631410e-01 -9.441026e-01 -5.980769e-01 7.303846e-02 3.683846e+00 1.084615e-02 
2.933462e-01 4.657692e-02 7.393590e-01 2.451795e-09 9.776282e-01 -5.953846e-01 1.346154e-02 1.378846e-01 3.156154e+00 -1.007692e-02 
3.281923e-01 4.999231e-02 6.885897e-01 1.817949e-09 9.901923e-01 -1.188205e+00 -6.346154e-02 1.159615e-01 2.308974e+00 -5.769231e-03 
2.882692e-01 4.914615e-02 6.760256e-01 2.369744e-09 9.714744e-01 -5.605128e-01 -9.596154e-01 1.466538e-01 3.288974e+00 -1.761538e-02 
3.032692e-01 4.610000e-02 7.321795e-01 2.201538e-09 9.535256e-01 -1.257949e+00 1.096154e-01 1.118077e-01 2.481282e+00 -4.384615e-03 
3.235769e-01 4.894615e-02 6.660256e-01 1.873333e-09 9.982692e-01 -8.476923e-01 -8.653846e-02 6.403846e-02 3.095128e+00 2.100000e-02 
2.866538e-01 4.696154e-02 6.850000e-01 2.045641e-09 9.963462e-01 -5.338462e-01 -6.057692e-01 1.450385e-01 3.174103e+00 1.792308e-02 
2.924231e-01 4.939231e-02 6.711538e-01 2.423077e-09 9.635256e-01 -9.646154e-01 -1.980769e-01 6.796154e-02 2.344872e+00 -1.561538e-02 
3.471154e-01 4.756154e-02 7.280769e-01 1.850769e-09 9.671154e-01 -1.274359e+00 9.807692e-02 1.150385e-01 3.389487e+00 -4.846154e-03 
2.827308e-01 4.508462e-02 6.765385e-01 1.791282e-09 9.918590e-01 -5.769231e-01 2.365385e-01 9.565385e-02 3.066410e+00 -8.538462e-03 
3.101923e-01 4.891538e-02 7.088462e-01 2.359487e-09 9.609615e-01 -1.067179e+00 -4.250000e-01 1.475769e-01 3.662308e+00 -1.700000e-02 
3.302692e-01 4.933077e-02 6.680769e-01 2.168718e-09 9.749359e-01 -9.953846e-01 -7.788462e-01 7.373077e-02 2.359231e+00 2.884615e-02 
2.621923e-01 5.006923e-02 6.662821e-01 2.105128e-09 9.833974e-01 -1.073333e+00 -3.750000e-01 1.272692e-01 2.398718e+00 -2.053846e-02 
3.007308e-01 4.554615e-02 7.078205e-01 1.781026e-09 9.600641e-01 -6.630769e-01 2.480769e-01 7.257692e-02 3.285385e+00 -3.307692e-03 
3.466538e-01 4.896154e-02 7.044872e-01 2.416923e-09 9.831410e-01 -7.943590e-01 -8.173077e-01 1.152692e-01 3.077179e+00 2.715385e-02 
2.788077e-01 4.746923e-02 6.647436e-01 1.701026e-09 9.881410e-01 -8.682051e-01 2.788462e-01 1.321154e-01 2.466923e+00 -1.115385e-02 
2.961154e-01 4.593077e-02 7.096154e-01 2.486667e-09 9.708333e-01 -1.296923e+00 -8.019231e-01 1.083462e-01 3.048462e+00 1.207692e-02 
3.459615e-01 5.088462e-02 7.042308e-01 2.181026e-09 9.626282e-01 -5.379487e-01 -2.500000e-02 8.826923e-02 3.274615e+00 8.538462e-03 
2.799615e-01 5.040769e-02 7.347436e-01 2.008718e-09 9.673718e-01 -1.163590e+00 1.557692e-01 1.415769e-01 3.306923e+00 -9.153846e-03 
3.088077e-01 4.562308e-02 6.601282e-01 2.494872e-09 9.660897e-01 -1.017949e+00 -1.788462e-01 6.034615e-02 3.019744e+00 -1.438462e-02 
